10000 50
9539 9913 13363
9540 5086 16866
9541 17384 3779
9542 17076 3487
9543 5901 8653
9544 2814 4838
9545 19694 1889
9546 2638 9189
9547 10617 4812
9548 19946 9715
9549 12007 6434
9550 19879 3585
9551 11759 7575
9552 7733 10024
9553 9067 18583
9554 8298 6756
9555 3621 15332
9556 15462 13383
9557 16870 17357
9558 6009 12537
9559 13726 19122
9560 1010 5174
9561 10714 13419
9562 14582 19999
9563 9714 1331
9564 4116 14527
9565 14463 18072
9566 5647 347
9567 10370 6222
9568 4804 9731
9569 16486 15789
9570 11120 13101
9571 6484 107
9572 13815 6581
9573 15470 19705
9574 18826 19823
9575 1348 9195
9576 18966 19836
9577 16186 12062
9578 9744 13547
9579 4426 5899
9580 3971 10211
9581 10557 18888
9582 5109 5969
9583 15699 927
9584 16715 6265
9585 15717 8537
9586 4995 4186
9587 7118 2200
9588 18256 18809
9589 14983 18939
9590 8134 17082
9591 13269 16330
9592 8391 3451
9593 13349 9454
9594 11705 14486
9595 4697 17774
9596 16662 12027
9597 14347 15253
9598 12531 18122
9599 4386 6397
9600 14933 9245
9601 9782 16455
9602 18654 19927
9603 18735 13252
9604 12190 13262
9605 6695 10069
9606 6399 16675
9607 125 16315
9608 2120 11141
9609 5627 13474
9610 11247 13824
9611 2202 6675
9612 1927 4260
9613 18734 16548
9614 2945 10810
9615 54 19471
9616 15925 14229
9617 14156 6188
9618 19439 10931
9619 4192 9242
9620 19311 11628
9621 8303 10886
9622 7200 2061
9623 13201 4779
9624 18252 9319
9625 19495 15179
9626 1853 5851
9627 6462 1696
9628 14596 132
9629 10941 5195
9630 4666 13892
9631 8120 7346
9632 9885 16942
9633 7872 18627
9634 7869 9323
9635 17303 12063
9636 19300 3531
9637 5591 5605
9638 10383 6499
9639 12170 18791
9640 10322 4987
9641 7189 8016
9642 6063 8526
9643 8657 13650
9644 18845 658
9645 10901 15949
9646 19647 19862
9647 16803 15373
9648 13999 9531
9649 15206 1027
9650 13089 18219
9651 1749 12508
9652 14464 12389
9653 15239 7339
9654 2482 1198
9655 6184 3760
9656 11775 9155
9657 17680 13372
9658 3374 17838
9659 14847 2689
9660 18637 18570
9661 14783 5748
9662 1120 14635
9663 4166 11585
9664 12611 11470
9665 9689 19371
9666 8230 2052
9667 10792 11437
9668 15128 2693
9669 3890 2382
9670 6142 17609
9671 6763 6426
9672 16149 14268
9673 8457 794
9674 3482 15874
9675 14443 3304
9676 5403 18471
9677 13105 9225
9678 17162 2874
9679 14343 13622
9680 12992 6124
9681 8175 4031
9682 15468 17573
9683 265 15318
9684 17700 10595
9685 4555 507
9686 3284 193
9687 10812 7669
9688 4814 15784
9689 11658 19269
9690 2572 8296
9691 6766 6100
9692 11677 7974
9693 10847 16222
9694 9844 8838
9695 14961 1541
9696 5572 19187
9697 16760 3136
9698 14805 17391
9699 7985 17024
9700 13882 12504
9701 9048 8891
9702 12911 13517
9703 9301 19860
9704 19128 17724
9705 2371 958
9706 3409 18051
9707 2376 9136
9708 5358 15085
9709 3922 9574
9710 11114 15201
9711 14387 15235
9712 14722 16685
9713 14075 7498
9714 4522 9526
9715 18382 18411
9716 3653 14755
9717 8272 7429
9718 3640 16563
9719 10639 13924
9720 14881 2767
9721 817 13009
9722 18497 14641
9723 6078 3192
9724 12765 206
9725 11758 9999
9726 5233 3879
9727 16915 6144
9728 9994 16306
9729 5832 10990
9730 5752 14515
9731 5621 4213
9732 7993 9405
9733 2319 10244
9734 4167 11633
9735 10751 12957
9736 2318 15399
9737 10040 11568
9738 11111 814
9739 1019 16117
9740 2467 228
9741 458 12776
9742 15271 4052
9743 357 13724
9744 4713 5264
9745 16130 2540
9746 6752 6817
9747 16221 18103
9748 8346 14745
9749 2729 18539
9750 7848 12513
9751 7911 13479
9752 1398 10165
9753 7330 14302
9754 10418 12509
9755 9088 8348
9756 17475 9237
9757 9640 5897
9758 19620 12745
9759 14361 9996
9760 12536 685
9761 7501 6842
9762 4944 15639
9763 6735 3721
9764 18611 13290
9765 5802 9463
9766 2942 2810
9767 12974 10064
9768 4366 4339
9769 13199 303
9770 5002 11135
9771 371 18638
9772 4534 2476
9773 11573 10010
9774 16358 506
9775 1190 5933
9776 12774 5245
9777 883 5042
9778 8762 14070
9779 7359 7618
9780 13432 3724
9781 6534 9512
9782 19575 12725
9783 13416 15859
9784 12514 3940
9785 15075 2966
9786 1604 17515
9787 16343 11797
9788 18159 2489
9789 2994 4267
9790 6551 14516
9791 19760 535
9792 5576 15676
9793 9745 16994
9794 963 10689
9795 10765 17103
9796 6614 14395
9797 7119 13650
9798 9508 6189
9799 6480 534
9800 3500 18373
9801 12240 1554
9802 9703 1455
9803 295 8582
9804 9200 7861
9805 2376 19641
9806 175 15750
9807 11425 18487
9808 15480 2103
9809 9143 1170
9810 14624 16443
9811 7189 19907
9812 13556 1238
9813 3778 10659
9814 11193 3064
9815 17788 10257
9816 8163 11044
9817 8850 10027
9818 14960 17865
9819 5725 9144
9820 8784 4159
9821 19908 4452
9822 19290 8959
9823 7413 11333
9824 8854 14769
9825 7563 16555
9826 16462 3477
9827 1066 11103
9828 1762 10017
9829 9432 4843
9830 11452 9306
9831 349 3572
9832 13598 19614
9833 13830 9198
9834 18341 8558
9835 12716 19554
9836 357 3477
9837 12435 12624
9838 308 19646
9839 10766 16199
9840 12753 5513
9841 8989 14681
9842 2135 5566
9843 15583 6407
9844 11249 3896
9845 13201 1366
9846 4937 2700
9847 18665 9901
9848 19098 14887
9849 3444 12494
9850 8399 13791
9851 17267 12511
9852 5134 8755
9853 4752 6053
9854 2251 1793
9855 3657 11870
9856 2902 11355
9857 16921 8998
9858 15404 5036
9859 8932 8855
9860 6572 6652
9861 5704 18484
9862 8385 7861
9863 2747 4368
9864 16862 7482
9865 17624 6190
9866 18700 5260
9867 10367 11242
9868 17294 186
9869 18330 11470
9870 3339 15896
9871 7251 1987
9872 10984 6240
9873 11276 4171
9874 13025 6387
9875 9390 16559
9876 15042 19596
9877 7456 15093
9878 19461 3426
9879 7260 6554
9880 12743 12674
9881 17933 1235
9882 12477 7795
9883 4332 4651
9884 16121 9770
9885 5666 19013
9886 17351 19459
9887 2051 9268
9888 13438 8334
9889 11072 9678
9890 6236 2814
9891 18761 16814
9892 11906 17629
9893 17407 2569
9894 9122 7718
9895 16743 4666
9896 2252 18217
9897 6011 11028
9898 15678 14728
9899 850 6694
9900 5706 11798
9901 7609 6515
9902 12134 19409
9903 4094 6011
9904 15688 1923
9905 4736 15166
9906 8331 18275
9907 15903 3496
9908 6064 16588
9909 4306 9661
9910 14326 11538
9911 9754 17400
9912 8427 16578
9913 7657 12116
9914 18809 4105
9915 12254 8506
9916 11372 866
9917 274 16214
9918 2224 3505
9919 5427 720
9920 12237 17911
9921 12537 6514
9922 10010 567
9923 17154 8440
9924 18100 12425
9925 3962 17811
9926 15211 8778
9927 1707 13715
9928 5830 3637
9929 7741 5715
9930 14221 990
9931 18208 16347
9932 12560 5592
9933 5449 14833
9934 15552 14784
9935 9046 10875
9936 17389 7788
9937 8354 1583
9938 6374 3750
9939 12526 1860
9940 19670 825
9941 5954 16488
9942 6554 14880
9943 14869 7660
9944 9727 8736
9945 6077 18961
9946 15307 3947
9947 5890 4284
9948 15469 7867
9949 19002 11338
9950 18565 7372
9951 15160 8047
9952 9629 12305
9953 12406 19865
9954 18076 16002
9955 16827 4931
9956 1418 17746
9957 8977 2780
9958 6792 4324
9959 13059 3845
9960 19158 12870
9961 16816 15487
9962 19771 14464
9963 18682 19057
9964 6747 11591
9965 18962 17683
9966 2082 5311
9967 13967 10473
9968 10338 11710
9969 4064 6372
9970 11302 4765
9971 2510 17242
9972 16373 9072
9973 9747 7839
9974 8035 19516
9975 12385 2805
9976 18291 7192
9977 1656 5552
9978 4609 14413
9979 2355 16689
9980 14372 11355
9981 13017 1317
9982 11789 12805
9983 4514 6983
9984 13354 18478
9985 3243 4929
9986 2170 1007
9987 6430 2104
9988 9942 14895
9989 14410 16176
9990 15332 17977
9991 1520 6795
9992 8698 9975
9993 739 3175
9994 19864 13306
9995 1012 3094
9996 4410 10587
9997 3391 14028
9998 17362 12550
9999 7380 4256
